No,日本語名,英語名
5615,株主権,
5616,株主構成,
5617,株主資本,
5618,株主資本配当率,
5619,株主資本利益率,
5620,株主総会,
5621,株主提案権,
5622,株主名簿管理人,
5623,株主優待制度,
5624,株主割り当て,
5625,貨幣数量説,
5626,下方修正,
5627,カマコンバレー,
5628,借入金融,
5629,借換債,
5630,刈込平均,
5631,仮需,
5632,仮需要,
5633,カルテル,
5634,カルパース,
5635,為替介入,
5636,為替感応度,
5637,為替操作国,
5638,為替ヘッジ,
5639,為替ヘッジコスト,
5640,為替ヘッジプレミアム,
5641,為替報告書,
5642,為替リスク,
5643,監査意見,
5644,監査法人,
5645,幹事会社,
5646,幹事証券会社,
5647,間接金融,
5648,関税割当制度,
5649,完全失業率,
5650,環太平洋連携協定,
5651,カントリーランキング,
5652,カントリーリスク,
5653,カーブアウト,
5654,外貨準備,
5655,外形標準課税,
5656,外国為替および外国貿易法,
5657,外国為替市場,
5658,外国為替平衡操作,
5659,外国為替平衡操作,
5660,外国子会社合算税制,
5661,概算要求,
5662,概算要求基準,
5663,外為法,
5664,外部金融,
5665,合従連衡,
5666,合併,
5667,合併交付金,
5668,合併比率,
5669,元本,
5670,元本確保型商品,
5671,機械受注統計,
5672,機関投資家,
5673,危機対応融資,
5674,企業会計基準委員会,
5675,企業会計原則,
5676,企業型確定拠出年金,
5677,企業型DC,
5678,企業型401k,
5679,企業業績,
5680,企業行動に関するアンケート調査,
5681,企業再生ファンド,
5682,企業在庫（米国）,
5683,企業統治,
5684,企業年金連合会,
5685,企業の社会的責任,
5686,企業物価指数,
5687,企業向けサービス価格指数,
5688,基軸通貨,
5689,基準地価,
5690,基準割引率および基準貸付利率,
5691,季節調整値,
5692,基礎的財政収支,
5693,基礎年金,
5694,期待インフレ率,
5695,北浜,
5696,キチンサイクル,
5697,既得権益,
5698,キャッシュ・コンバージョン・サイクル,
5699,キャッシュフロー,
5700,キャッシュフロー計算書,
5701,キャッシュリッチ,
5702,CAPM,
5703,キャップレート,
5704,キャピタルフライト,
5705,キャピタルマーケット,
5706,CAPEX,
5707,QRコード決済,
5708,休眠預金,
5709,給与所得控除,
5710,QE,
5711,QE3,
5712,QE2,
5713,QDII,
5714,QFII,
5715,Q-Board,
5716,教育資金の一括贈与非課税措置,
5717,共益権,
5718,共済年金,
5719,協調介入,
5720,協調融資,
5721,協同組織金融機関,
5722,恐怖指数,
5723,共有型経済,
5724,拠出限度額,
5725,拒否権付株式,
5726,寄与度,
5727,記録関連運営管理機関,
5728,緊急輸入制限,
5729,緊急流動性支援,
5730,金融安定理事会,
5731,金融活動作業部会,
5732,金融記者クラブ,
5733,金融経済,
5734,金融経済月報,
5735,金融検査マニュアル,
5736,金融工学,
5737,金融債,
5738,金融先物取引,
5739,金融先物取引業者,
5740,金融収支,
5741,金融商品仲介業,
5742,金融商品取引業,
5743,金融商品取引業者,
5744,金融商品取引所,
5745,金融商品取引法,
5746,金融所得一体課税,
5747,金融審議会,
5748,金融政策,
5749,金融政策決定会合,
5750,金融庁,
5751,金融調節,
5752,金融取,
5753,金融の自由化,
5754,金融派生商品,
5755,金融引き締め,
5756,金融ビッグバン,
5757,金融持ち株会社,
5758,金融リテラシー,
5759,金利自由化,
5760,議決延期請求権,
5761,議決権,
5762,議決権行使助言会社,
5763,GICS,
5764,GAAP,
5765,業況判断DI,
5766,業務改善命令,
5767,業務隔壁,
5768,業務停止命令,
5769,銀行券ルール,
5770,銀行等保有株式取得機構,
5771,銀行法24条,
5772,QUICKコンセンサス,
5773,クオンツ,
5774,クラウディングアウト,
5775,クラウドファンディング,
5776,クラウンジュエル,
5777,クリアストリーム,
5778,クリアリング機構,
5779,繰越欠損金,
5780,繰延資産,
5781,繰延税金資産,
5782,繰延税金負債,
5783,クレジットデリバティブ,
5784,クレジットリスク,
5785,クレジット・ウォッチ,
5786,クレジット・デフォルト・スワップ,
5787,クレジット・モニター,
5788,クロスボーダー担保取り決め,
5789,クロスボーダー取引,
5790,クーリングオフ,
5791,グリーンファイナンス,
5792,グリーンメーラー,
5793,グリーンメール,
5794,グレグジット,
5795,グロース市場,
5796,グローバルなシステム上重要な金融機関,
5797,グローバルなシステム上重要な銀行,
5798,グローバルなシステム上重要な保険会社,
5799,グローバル・オファリング,
5800,GLOBEX,
5801,景気ウオッチャー指数,
5802,景気ウオッチャー調査,
5803,景気条項,
5804,景気先行指数（米国）,
5805,景気対策,
5806,景気動向指数,
5807,景気の山と谷,
5808,経済協力開発機構,
5809,経済財政諮問会議,
5810,経済連携協定,
5811,経済・物価情勢の展望,
5812,経常収支,
5813,経常利益,
5814,継続企業の前提,
5815,結婚・子育て資金の一括贈与非課税措置,
5816,決算,
5817,決算監査,
5818,決算期間,
5819,決算短信,
5820,決算日,
5821,ケネディ・ショック,
5822,建設国債,
5823,建設支出（米国）,
5824,KOFスイス先行指数,
5825,KCBT,
5826,CAPE,
5827,月例経済報告,
5828,減益,
5829,原価会計,
5830,原価主義会計,
5831,減価償却,
5832,減額修正,
5833,現金収支,
5834,現在価値,
5835,原材料価格指数（カナダ）,
5836,減資,
5837,減収,
5838,源泉徴収,
5839,源泉徴収制度,
5840,源泉分離課税,
5841,減損損失,
5842,現代貨幣理論,
5843,現代金融理論,
5844,減配,
5845,コアコアCPI,
5846,コアコア（物価）指数,
5847,コア（物価）指数,
5848,公開買い付け制度,
5849,公開買い付け説明書,
5850,公開買い付け代理人,
5851,公開会社,
5852,公開基準,
5853,公開市場操作,
5854,公共部門ネット負債,
5855,鉱工業指数,
5856,鉱工業生産指数,
5857,鉱工業製品価格（カナダ）,
5858,公示地価,
5859,控除対象配偶者,
5860,厚生年金,
5861,厚生年金基金,
5862,公租公課,
5863,公定歩合,
5864,公的資金,
5865,公的年金控除,
5866,行動ファイナンス,
5867,行動ファイナンス理論,
5868,購買担当者景況指数,
5869,購買力平価,
5870,小売売上高,
5871,効率的市場仮説,
5872,小売物価指数（英国）,
5873,子株,
5874,子会社,
5875,国外財産調書,
5876,国外送金等調書,
5877,国際会計基準審議会,
5878,国際開発協会,
5879,国際金融協会,
5880,国際金融公社,
5881,国際決済銀行,
5882,国際財務報告基準,
5883,国際収支,
5884,国際収支マニュアル,
5885,国際商業会議所,
5886,国際スワップ・デリバティブ協会,
5887,国際仲裁裁判所,
5888,国際通貨基金,
5889,国際投資紛争解決センター,
5890,国債費,
5891,国際復興開発銀行,
5892,国際分散投資,
5893,国内総支出,
5894,国内総所得,
5895,国内総生産,
5896,国内のシステム上重要な銀行,
5897,国民所得の三面等価,
5898,国民総所得,
5899,国民年金,
5900,国民年金基金,
5901,国民年金基金連合会,
5902,国民負担率,
5903,個人株主,
5904,個人型確定拠出年金,
5905,個人型DC,
5906,個人型401k,
5907,個人支出（米国）,
5908,個人消費支出,
5909,個人消費（米国）,
5910,個人所得（米国）,
5911,個人番号カード,
5912,個人向け国債,
5913,コストプッシュインフレ,
5914,国家戦略特別区域,
5915,国家戦略特区,
5916,国庫金納付,
5917,国庫短期証券,
5918,固定資産,
5919,固定相場制,
5920,固定費,
5921,固定負債,
5922,コマーシャルペーパー,
5923,COMEX,
5924,コモディティスワップ,
5925,コモディティー投資,
5926,雇用者数（オーストラリア）,
5927,雇用者数（カナダ）,
5928,雇用者報酬,
5929,雇用統計（米国）,
5930,コロケーション,
5931,コンコルド効果,
5932,コンドラチェフ波動,
5933,コンプライアンス,
5934,コンポジット・インデックス,
5935,コーポレートアクション,
5936,コーポレートガバナンス,
5937,コーポレートガバナンス報告書,
5938,コーポレートガバナンス・コード,
5939,コール市場,
5940,合成の誤謬,
5941,合同運用,
5942,5％ルール,
5943,5％ルール（独占禁止法）,
5944,ゴルディロックス相場,
5945,ゴーイング・コンサーン,
5946,ゴールデンパラシュート,
5947,債券,
5948,債権放棄,
5949,最高経営責任者,
5950,最高財務責任者,
5951,最高執行責任者,
5952,最高情報責任者,
5953,最終利益,
5954,歳出,
5955,最低賃金,
5956,歳入,
5957,債務株式化,
5958,債務超過,
5959,債務の株式化,
5960,債務不履行,
5961,債務不履行リスク,
5962,SIMEX,
5963,最優遇貸出金利,
5964,差額決済,
5965,先入先出法,
5966,差金決済取引,
5967,サスティナブル成長率,
5968,札幌証券取引所,
5969,サブプライムローン,
5970,三角合併,
5971,産業連関表,
5972,サンクコスト,
5973,サンセット条項,
5974,三面等価の原則,
5975,産油国会合,
5976,SUNRISE,
5977,在庫指数,
5978,在庫調整,
5979,財政研究会,
5980,財政政策,
5981,財政投融資,
5982,財政投融資特別会計国債,
5983,財政の崖,
5984,財政ファイナンス,
5985,財投機関債,
5986,財投債,
5987,財務キャッシュフロー,
5988,財務省,
5989,財務諸表,
5990,財務上の特約,
5991,財務代理人,
5992,財務テクノロジー,
5993,財務リスク,
5994,残余財産分配請求権,
5995,シェアリングエコノミー,
5996,シカゴ購買部協会景況指数,
5997,シカゴ商品取引所,
5998,シカゴ・マーカンタイル取引所,
5999,資金供給量,
6000,資金循環統計,
6001,資金洗浄,
6002,仕組債,
6003,シクリカル,
6004,資源国,
6005,資産担保証券,
6006,資産・負債の総合管理,
6007,市場型間接金融,
6008,市場の失敗,
6009,システミックリスク,
6010,自然失業率,
6011,シ団,
6012,執行役,
6013,失業者数（ドイツ）,
6014,失業率,
6015,失業率（オーストラリア）,
6016,失業率（カナダ）,
6017,失業率（ドイツ）,
6018,質への逃避,
6019,仕手,
6020,シティ世界国債インデックス,
6021,指定金外信託,
6022,仕手株,
6023,仕手筋,
6024,シナジー効果,
6025,シニア債,
6026,支配株主,
6027,支配証券,
6028,支払調書,
6029,支払手形,
6030,四半期決算,
6031,四半期配当,
6032,四半期別GDP速報,
6033,資本規制,
6034,資本金,
6035,資本コスト,
6036,資本市場,
6037,資本準備金,
6038,資本注入,
6039,シムズ理論,
6040,指名委員会等設置会社,
6041,SHIBOR,
6042,社会的責任投資,
6043,社会保障審議会企業年金部会,
6044,社債担保証券,
6045,シャドーバンキング,
6046,上海A株指数,
6047,上海証券取引所,
6048,上海総合指数,
6049,上海B株指数,
6050,収益性,
6051,修正国際基準,
6052,集団的エンゲージメント,
6053,集団投資スキーム,
6054,取得原価主義,
6055,取得原価主義会計,
6056,主要株主,
6057,種類株式,
6058,少額投資非課税制度,
6059,商業銀行,
6060,証券アナリスト,
6061,証券化,
6062,証券監督者国際機構,
6063,証券会社,
6064,証券金融会社,
6065,証券業,
6066,証券コード協議会,
6067,証券市場,
6068,証券仲介業,
6069,証券取引所,
6070,証券取引責任準備金,
6071,証券取引等監視委員会,
6072,証券取引法,
6073,証券保管振替機構,
6074,商工中金,
6075,少数株主,
6076,少数株主権,
6077,少数株主持分,
6078,消費活動指数,
6079,消費者信頼感指数,
6080,消費者信頼感指数（米国）,
6081,消費者態度指数,
6082,消費者物価基準改定,
6083,消費者物価指数,
6084,消費動向指数,
6085,商品ファンド,
6086,将来推計人口,
6087,所得控除,
6088,所得税,
6089,所得の種類,
6090,白色申告,
6091,新株,
6092,新株発行,
6093,新株引受権,
6094,新株引受権付社債,
6095,新株予約権,
6096,新株予約権証券,
6097,新株予約権付社債,
6098,シンガポール国際金融取引所,
6099,シンガポール取引所,
6100,新規暗号資産公開,
6101,新規求人倍率,
6102,新規公開,
6103,新規失業保険申請件数（米国）,
6104,新興国通貨,
6105,新興市場,
6106,新興成長市場,
6107,申告分離課税,
6108,新証券コード,
6109,シンジケートカバー取引,
6110,シンジケート団,
6111,シンジケート・ローン,
6112,深センB株,
6113,信託協会,
6114,信託契約,
6115,信託財産,
6116,信託受益権,
6117,新築住宅販売件数（米国）,
6118,新長期プライムレート,
6119,進捗（しんちょく）率,
6120,新発債,
6121,信用危機,
6122,信用収縮,
6123,信用乗数,
6124,信用補完,
6125,信用リスク,
6126,CI,
6127,CIO,
6128,CRS,
6129,CRB指数,
6130,CEO,
6131,CSR,
6132,CSA,
6133,C/F,
6134,CFO,
6135,CFD,
6136,CME,
6137,CMEグループ,
6138,CLO,
6139,COO,
6140,CCI,
6141,C重油,
6142,CGコード,
6143,CG報告書,
6144,CTI,
6145,CD,
6146,CDS,
6147,CBO,
6148,CBDC,
6149,CBOT,
6150,CP,
6151,CPI,
6152,Jカーブ効果,
6153,JPモルガンGBI-EMグローバル・ダイバーシファイド,
6154,JSCC,
6155,JDR,
6156,JPX,
6157,JPX日経400,
6158,JMIS,
6159,自益権,
6160,時価会計,
6161,時価主義会計,
6162,時価総額,
6163,時価発行,
6164,時価発行新株予約権信託,
6165,時価発行増資,
6166,時価評価額,
6167,時間軸政策,
6168,事業再生ADR,
6169,事業報告書,
6170,事業持ち株会社,
6171,事業リスク,
6172,自己株,
6173,自己株式の処分,
6174,自己資本,
6175,自己資本比率,
6176,自己資本利益率,
6177,自社株,
6178,自社株買い,
6179,自社株消却,
6180,自主廃業,
6181,自信過剰バイアス,
6182,実効為替レート,
6183,実効税率,
6184,実質可処分所得,
6185,実質金利,
6186,実質GDP,
6187,実質賃金,
6188,実物経済,
6189,自動移管,
6190,ジニ係数,
6191,ジニーメイ,
6192,地場証券,
6193,ジャカルタ総合指数,
6194,ジャクソンホール会議,
6195,従業員持ち株制度,
6196,従属人口指数,
6197,住宅建築許可件数,
6198,住宅市場指数,
6199,住宅着工件数,
6200,住宅着工統計,
6201,住宅着工・着工許可件数（米国）,
6202,住民税,
6203,重要業績評価指標,
6204,重要事実,
